kjv,gist,root,type,meaning,kjgv,original,morph
"Gen 36:6 ד: and all the persons of his house,",,,,,,,,
,and,אֵת|et,,even,"וְ[אֵת]־|ve[et]|and [even]",וְאֶת־,H
,all,כָּל|kal,m,all,[כָּל]־|[kal]|[all],כָּל־,Hms
,person,נַפְשׁ|nafesh,b,soul,[נַפְשׁ]וֹת|[nafsho]t|[souls],נַפְשׁ֣וֹת,Hbp
,house,בֵּית|beit,m,house,"[בֵּית]וֹ|[beit]o|[house] him",בֵּיתוֹ֒,Hms
"Gen 36:6 ה: and his cattle,",,,,,,,,
,,אֵת|et,,even,"וְ[אֵת]־|ve[et]|and [even]",וְאֶת־,H
,cattle,מִקְנֵה|mikneh,m,livestock,"[מִקְנ]הוּ|[mikn]hu|[livestock] him",מִקְנֵ֣הוּ,Hms
"Gen 36:6 ו: and all his beasts,",,,,,,,,
,and,אֵת|et,,even,"וְ[אֵת]־|ve[et]|and [even]",וְאֶת־,H
,all,כָּל|kal,m,all,[כָּל]־|[kal]|[all],כָּל־,Hms
,beast,בְּהֵמָה|behemah,f,animal,"[בְּהֵמַ]תוֹ|[behema]to|[animal] him",בְּהֶמְתּ֗וֹ,Hfs
"Gen 36:6 ז: and all his substance, which he had got in the land of Canaan;",,,,,,,,
,and,אֵת|et,,even,"וְ[אֵת]|ve[et]|and [even]",וְאֵת֙,H
,all,כָּל|kal,m,all,[כָּל]־|[kal]|[all],כָּל־,Hms
,substance,קִנְיָן|kinyan,m,"acquired goods","[קִנְיָנ]וֹ|[kinyan]o|[acquired] [goods] him",קִנְיָנ֔וֹ,Hms
,which,אֲשֶׁר|asher,,"then that","[אֲשֶׁר]|[asher]|[then] [that]",אֲשֶׁ֥ר,H
,get,רָכֹשׁ|rachosh,V,get,"[רָכַשׁ]|[rachash]|he [get]",רָכַ֖שׁ,HVpSA3ms
,land,אָרֶץ|aretz,b,land,"בְּ[אָרֶץ]|be[aretz]|in [land]",בְּאֶ֣רֶץ,Hbs
,Canaan,כְּנַעַן|kenaan,M,"Canaan (be subdued you them)","[כְּנַעַן]|[kenaan]|[Canaan] (be subdued you them)",כְּנָ֑עַן,M
"Gen 36:6 ח: and went into the country",,,,,,,,
,go,יָלֹך|yaloch,V,"be going","וַיִ[לַך]|vaiyi[lach]|and he [be] [going]",וַיֵּ֣לֶךְ,HViSA3ms
,into,אֵלֶי|elei,,unto,[אֵל]־|[el]|[unto],אֶל־,H
,country,אָרֶץ|aretz,b,land,[אָרֶץ]|[aretz]|[land],אֶ֔רֶץ,Hbs
"Gen 36:6 ט: from the face of his brother Jacob.",,,,,,,,
,face,פָּן|pan,b,"presence (face)","מִ[פָּנֵ]י|mi[pan]ei|from [presence] (faces)",מִפְּנֵ֖י,Hbp
,Jacob,יַעֲקֹב|yaakov,M,"Jacob (he supplants)","[יַעֲקֹב]|[yaakov]|[Jacob] (he supplants)",יַעֲקֹ֥ב,M
,brother,אָח|ach,m,brother,"[אָחִי]ו׃|[achi]v|[brother] him",אָחִֽיו׃,Hms
"Gen 36:7 א: For their riches were more than that they might dwell together;",,,,,,,,
,for,כִּי|ki,,"for that","[כִּי]־|[ki]|[for] [that]",כִּֽי־,H
,were,הָיֹה|haiyoh,V,exist,"[הָיַה]|[haiyah]|he [exist]",הָיָ֧ה,HVpSA3ms
,riches,רְכוּשׁ|rechush,m,getting,"[רְכוּשָׁ]ם|[rechusha]m|[getting] them (m)",רְכוּשָׁ֛ם,Hms
,"more than that",רַב|rav,m,abundant,[רַב]|[rav]|[abundant],רָ֖ב,Hms
,dwell,יָשֹׁב|yashov,V,"settle (sit down)","מִ[שֹׁבְ]ת|mi[shove]t|from [settle] (sit down)",מִשֶּׁ֣בֶת,HVcSA
,together,יַחְדָו|yachdav,,"together (being united)","[יַחְדָו]|[yachdav]|[together] (being united)",יַחְדָּ֑ו,H
"Gen 36:7 ב: and the land wherein they were strangers could not",,,,,,,,
,not,לֹא|lo,,not,"וְ[לֹא]|ve[lo]|and [not]",וְלֹ֨א,H
,can,יָכֹל|yachol,V,"be able","[יָכַלָ]ה|[yachala]h|she [be] [able]",יָֽכְלָ֜ה,HVpSA3fs
,land,אָרֶץ|aretz,b,land,[אָרֶץ]|[aretz]|[land],אֶ֤רֶץ,Hbs
,"wherein art a stranger",מְגוּר|megur,m,"sojourning of","[מְגוּרֵ]יהֶם|[megur]eihem|[sojournings] [of] them (m)",מְגֽוּרֵיהֶם֙,Hmp
"Gen 36:7 ג: bear them",,,,,,,,
,bear,נָשֹׂא|naso,V,"lift up","לְ[שֹׂאת]|le[sot]|to [lift] [up]",לָשֵׂ֣את,HVcSA
,,אֵת|et,,even,"[אֵתָ]ם|[et]am|[even] them (m)",אֹתָ֔ם,H
"Gen 36:7 ד: because of their cattle.",,,,,,,,
,because,פָּן|pan,b,face,"מִ[פָּנֵ]י|mi[pan]ei|from [faces]",מִפְּנֵ֖י,Hbp
,cattle,מִקְנֵה|mikneh,m,livestock,"[מִקְנֵ]יהֶם׃|[mikne]ihem|[livestocks] them (m)",מִקְנֵיהֶֽם׃,Hmp
"Gen 36:8 א: Thus dwelt Esau in mount Seir:",,,,,,,,
,dwell,יָשֹׁב|yashov,V,"settle (sit down)","וַיִ[שַׁב]|vaiyi[shav]|and he [settle] (sit down)",וַיֵּ֤שֶׁב,HViSA3ms
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂו֙,M
,mount,הַר|har,m,mountain,"בְּ[הַר]|be[har]|in [mountain]",בְּהַ֣ר,Hms
,Seir,שֵׂעִיר|seir,M,"Seir (hairy)","[שֵׂעִיר]|[seir]|[Seir] (hairy)",שֵׂעִ֔יר,M
"Gen 36:8 ב: Esau [is] Edom.",,,,,,,,
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֖ו,M
,is,הוּא|hu,m,he,[הוּא]|[hu]|[he],ה֥וּא,Hms
,Edom,אֱדוֹם|edom,M,"Edom (make red)","[אֱדוֹם]׃|[edom]|[Edom] (make red)",אֱדֽוֹם׃,M
"Gen 36:9 א: And these [are] the generations of Esau",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","וְ[אֵלֶה]|ve[eleh]|and [these] [here]",וְאֵ֛לֶּה,Hcp
,generation,תוֹלְדָה|toldah,f,"generation (of birth)","[תֹלְד]וֹת|[toled]ot|[generations] (of births)",תֹּלְד֥וֹת,Hfp
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֖ו,M
"Gen 36:9 ב: the father of the Edomites",,,,,,,,
,father,אָב|av,m,father,[אָבִ]י|[av]i|[father],אֲבִ֣י,Hms
,Edomites,אֱדוֹם|edom,M,"Edom (make red)","[אֱדוֹם]|[edom]|[Edom] (make red)",אֱד֑וֹם,M
"Gen 36:9 ג: in mount Seir:",,,,,,,,
,mount,הַר|har,m,mountain,"בְּ[הַר]|be[har]|in [mountain]",בְּהַ֖ר,Hms
,Seir,שֵׂעִיר|seir,M,"Seir (hairy)","[שֵׂעִיר]׃|[seir]|[Seir] (hairy)",שֵׂעִֽיר׃,M
"Gen 36:10 א: These [are] the names of Esau’s sons;",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","[אֵלֶה]|[eleh]|[these] [here]",אֵ֖לֶּה,Hcp
,name,שֵׁם|shem,m,name,[שֵׁמ]וֹת|[shem]ot|[names],שְׁמ֣וֹת,Hmp
,son,בֵּן|ben,m,son,[בֵּנֵ]י־|[ben]ei|[sons],בְּנֵֽי־,Hmp
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֑ו,M
"Gen 36:10 ב: Eliphaz the son of Adah the wife of Esau,",,,,,,,,
,Eliphaz,אֱלִיפַז|elifaz,M,"Eliphaz (God me pure gold)","[אֱלִיפַז]|[elifaz]|[Eliphaz] (God me pure gold)",אֱלִיפַ֗ז,M
,son,בֵּן|ben,m,son,[בֵּן]־|[ben]|[son],בֶּן־,Hms
,Adah,עָדָה|adah,M,"Adah (he adorn)","[עָדָה]|[adah]|[Adah] (he adorn)",עָדָה֙,M
,wife,אִשָׁה|ishah,f,woman,[אִשַׁ]ת|[isha]t|[woman],אֵ֣שֶׁת,Hfs
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֔ו,M
"Gen 36:10 ג: Reuel the son of Bashemath the wife of Esau.",,,,,,,,
,Reuel,רְעוּאֵל|reuel,M,"Reuel (feed you all God)","[רְעוּאֵל]|[reuel]|[Reuel] (feed you all God)",רְעוּאֵ֕ל,M
,son,בֵּן|ben,m,son,[בֵּן]־|[ben]|[son],בֶּן־,Hms
,Bashemath,בֶּשֶׂמַת|besemat,M,"Basemath (a sweet spice)","[בֶּשֶׂמַת]|[besemat]|[Basemath] (a sweet spice)",בָּשְׂמַ֖ת,M
,wife,אִשָׁה|ishah,f,woman,[אִשַׁ]ת|[isha]t|[woman],אֵ֥שֶׁת,Hfs
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]׃|[esav]|[Esau] (doing hair)",עֵשָֽׂו׃,M
"Gen 36:11 א: And the sons of Eliphaz were",,,,,,,,
,were,הָיֹה|haiyoh,V,exist,"וַיִ[הִי]וּ|vaiyi[hiy]u|and they [exist]",וַיִּהְי֖וּ,HViSA3mp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֣י,Hmp
,Eliphaz,אֱלִיפַז|elifaz,M,"Eliphaz (God me pure gold)","[אֱלִיפַז]|[elifaz]|[Eliphaz] (God me pure gold)",אֱלִיפָ֑ז,M
"Gen 36:11 ב: Teman, Omar, Zepho, and Gatam, and Kenaz.",,,,,,,,
,Teman,תֵימָן|teiman,M,"Teman (on the right side)","[תֵימָן]|[teiman]|[Teman] (on the right side)",תֵּימָ֣ן,M
,Omar,אוֹמָר|omar,M,"Omar (I be said)","[אוֹמָר]|[omar]|[Omar] (I be said)",אוֹמָ֔ר,M
,Zepho,צְפוֹ|tzefo,M,"Zepho (keep watch him)","[צְפוֹ]|[tzefo]|[Zepho] (keep watch him)",צְפ֥וֹ,M
,Gatam,גַעְתָם|gatam,M,"Gatam (winepress people)","וְ[גַעְתָם]|ve[gatam]|and [Gatam] (winepress people)",וְגַעְתָּ֖ם,M
,Kenaz,קְנַז|kenaz,M,"Kenaz (tracker)","וּ[קְנַז]׃|u[kenaz]|and [Kenaz] (tracker)",וּקְנַֽז׃,M
"Gen 36:12 א: And Timna was concubine to Eliphaz",,,,,,,,
,Timna,תִמְנָע|timna,M,"Timna (you withhold)","וְ[תִמְנָע]׀|ve[timna]|and [Timna] (you withhold)",וְתִמְנַ֣ע׀,M
,was,הָיֹה|haiyoh,V,exist,"[הָיָתָ]ה|[haiyata]h|she [exist]",הָיְתָ֣ה,HVpSA3fs
,concubine,פִּילַגֵשׁ|pilagesh,f,concubine,[פִּילַגֵשׁ]|[pilagesh]|[concubine],פִילֶ֗גֶשׁ,Hfs
,Eliphaz,אֱלִיפַז|elifaz,M,"Eliphaz (God me pure gold)","לְ[אֱלִיפַז]|le[elifaz]|to [Eliphaz] (God me pure gold)",לֶֽאֱלִיפַז֙,M
"Gen 36:12 ב: Esau’s son;",,,,,,,,
,son,בֵּן|ben,m,son,[בֵּן]־|[ben]|[son],בֶּן־,Hms
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֔ו,M
"Gen 36:12 ג: and she bare to Eliphaz Amalek:",,,,,,,,
,bare,יָלֹד|yalod,V,bear,"וְתִ[לַד]|veti[lad]|and she [bear]",וַתֵּ֥לֶד,HViSA3fs
,Eliphaz,אֱלִיפַז|elifaz,M,"Eliphaz (God me pure gold)","לְ[אֱלִיפַז]|le[elifaz]|to [Eliphaz] (God me pure gold)",לֶאֱלִיפַ֖ז,M
,,אֵת|et,,even,[אֵת]־|[et]|[even],אֶת־,H
,Amalek,עֲמָלֵק|amalek,M,"Amalek (I wring)","[עֲמָלֵק]|[amalek]|[Amalek] (I wring)",עֲמָלֵ֑ק,M
"Gen 36:12 ד: these [were] the sons of Adah Esau’s wife.",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","[אֵלֶה]|[eleh]|[these] [here]",אֵ֕לֶּה,Hcp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֥י,Hmp
,Adah,עָדָה|adah,M,"Adah (he adorn)","[עָדָה]|[adah]|[Adah] (he adorn)",עָדָ֖ה,M
,wife,אִשָׁה|ishah,f,woman,[אִשַׁ]ת|[isha]t|[woman],אֵ֥שֶׁת,Hfs
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]׃|[esav]|[Esau] (doing hair)",עֵשָֽׂו׃,M
"Gen 36:13 א: And these [are] the sons of Reuel;",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","וְ[אֵלֶה]|ve[eleh]|and [these] [here]",וְאֵ֨לֶּה֙,Hcp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֣י,Hmp
,Reuel,רְעוּאֵל|reuel,M,"Reuel (feed you all God)","[רְעוּאֵל]|[reuel]|[Reuel] (feed you all God)",רְעוּאֵ֔ל,M
"Gen 36:13 ב: Nahath, and Zerah, Shammah, and Mizzah:",,,,,,,,
,Nahath,נַחַת|nachat,M,"Nahath (he go down)","[נַחַת]|[nachat]|[Nahath] (he go down)",נַ֥חַת,M
,Zerah,זֶרַח|zerach,M,"Zerah (rise you)","וְ[זֶרַח]|ve[zerach]|and [Zerah] (rise you)",וָזֶ֖רַח,M
,Shammah,שַׁמָה|shamah,M,"Shammah (he desolate)","[שַׁמָה]|[shamah]|[Shammah] (he desolate)",שַׁמָּ֣ה,M
,Mizzah,מִזָה|mizah,M,"Mizzah (from trembling)","וּ[מִזָה]|u[mizah]|and [Mizzah] (from trembling)",וּמִזָּ֑ה,M
"Gen 36:13 ג: these were the sons of Bashemath Esau’s wife.",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","[אֵלֶה]|[eleh]|[these] [here]",אֵ֣לֶּ֣ה,Hcp
,were,הָיֹה|haiyoh,V,exist,"[הָי]וּ|[haiy]u|they [exist]",הָי֔וּ,HVpSA3cp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֥י,Hmp
,Bashemath,בֶּשֶׂמַת|besemat,M,"Basemath (a sweet spice)","[בֶּשֶׂמַת]|[besemat]|[Basemath] (a sweet spice)",בָשְׂמַ֖ת,M
,wife,אִשָׁה|ishah,f,woman,[אִשַׁ]ת|[isha]t|[woman],אֵ֥שֶׁת,Hfs
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]׃|[esav]|[Esau] (doing hair)",עֵשָֽׂו׃,M
"Gen 36:14 א: And these were the sons of Aholibamah,",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","וְ[אֵלֶה]|ve[eleh]|and [these] [here]",וְאֵ֣לֶּה,Hcp
,were,הָיֹה|haiyoh,V,exist,"[הָי]וּ|[haiy]u|they [exist]",הָי֗וּ,HVpSA3cp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֨י,Hmp
,Aholibamah,אָהֳלִיבָּמָה|ahalibamah,M,"Oholibamah (reflect light me high place)","[אָהֳלִיבָּמָה]|[ahalibamah]|[Oholibamah] (reflect light me high place)",אָהֳלִיבָמָ֧ה,M
"Gen 36:14 ב: the daughter of Anah the daughter of Zibeon, Esau’s wife:",,,,,,,,
,daughter,בֵּנָה|benah,f,daughter,[בַּ]ת־|[ba]t|[daughter],בַת־,Hfs
,Anah,עֲנָה|anah,M,"Anah (he answer)","[עֲנָה]|[anah]|[Anah] (he answer)",עֲנָ֛ה,M
,daughter,בֵּנָה|benah,f,daughter,[בַּ]ת־|[ba]t|[daughter],בַּת־,Hfs
,Zibeon,צִבְעוֹן|tzivon,M,"Zibeon (he drench on)","[צִבְעוֹן]|[tzivon]|[Zibeon] (he drench on)",צִבְע֖וֹן,M
,wife,אִשָׁה|ishah,f,woman,[אִשַׁ]ת|[isha]t|[woman],אֵ֣שֶׁת,Hfs
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֑ו,M
"Gen 36:14 ג: and she bare to Esau",,,,,,,,
,bare,יָלֹד|yalod,V,bear,"וְתִ[לַד]|veti[lad]|and she [bear]",וַתֵּ֣לֶד,HViSA3fs
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","לְ[עֵשָׂו]|le[esav]|to [Esau] (doing hair)",לְעֵשָׂ֔ו,M
"Gen 36:14 ד: Jeush, and Jaalam, and Korah.",,,,,,,,
,,אֵת|et,,even,[אֵת]־|[et]|[even],אֶת־,H
,Jeush,יְעוּשׁ|yeush,M,"Jeush (he be given aid)","[יְעוּשׁ]|[yeush]|[Jeush] (he be given aid)",יְע֥וּשׁ,M
,and,אֵת|et,,even,"וְ[אֵת]־|ve[et]|and [even]",וְאֶת־,H
,Jaalam,יַעְלָם|yalam,M,"Jaalam (he be hidden)","[יַעְלָם]|[yalam]|[Jaalam] (he be hidden)",יַעְלָ֖ם,M
,and,אֵת|et,,even,"וְ[אֵת]־|ve[et]|and [even]",וְאֶת־,H
,Korah,קֹרַח|korach,M,"Korah (be made bald)","[קֹרַח]׃|[korach]|[Korah] (be made bald)",קֹֽרַח׃,M
"Gen 36:15 א: These [were] dukes of the sons of Esau:",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","[אֵלֶה]|[eleh]|[these] [here]",אֵ֖לֶּה,Hcp
,duke,אַלוּף|aluf,m,guide,[אַלוּפֵ]י|[aluf]ei|[guides],אַלּוּפֵ֣י,Hmp
,son,בֵּן|ben,m,son,[בֵּנֵ]י־|[ben]ei|[sons],בְנֵֽי־,Hmp
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֑ו,M
"Gen 36:15 ב: the sons of Eliphaz the firstborn [son] of Esau;",,,,,,,,
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֤י,Hmp
,Eliphaz,אֱלִיפַז|elifaz,M,"Eliphaz (God me pure gold)","[אֱלִיפַז]|[elifaz]|[Eliphaz] (God me pure gold)",אֱלִיפַז֙,M
,firstborn,בְּכוֹר|bechor,m,firstborn,[בְּכוֹר]|[bechor]|[firstborn],בְּכ֣וֹר,Hms
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֔ו,M
"Gen 36:15 ג: duke Teman,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֤וּף,Hms
,Teman,תֵימָן|teiman,M,"Teman (on the right side)","[תֵימָן]|[teiman]|[Teman] (on the right side)",תֵּימָן֙,M
"Gen 36:15 ד: duke Omar,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֣וּף,Hms
,Omar,אוֹמָר|omar,M,"Omar (I be said)","[אוֹמָר]|[omar]|[Omar] (I be said)",אוֹמָ֔ר,M
"Gen 36:15 ה: duke Zepho,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֥וּף,Hms
,Zepho,צְפוֹ|tzefo,M,"Zepho (keep watch him)","[צְפוֹ]|[tzefo]|[Zepho] (keep watch him)",צְפ֖וֹ,M
"Gen 36:15 ו: duke Kenaz,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֥וּף,Hms
,Kenaz,קְנַז|kenaz,M,"Kenaz (tracker)","[קְנַז]׃|[kenaz]|[Kenaz] (tracker)",קְנַֽז׃,M
"Gen 36:16 א: Duke Korah,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]־|[aluf]|[guide],אַלּֽוּף־,Hms
,Korah,קֹרַח|korach,M,"Korah (be made bald)","[קֹרַח]|[korach]|[Korah] (be made bald)",קֹ֛רַח,M
"Gen 36:16 ב: duke Gatam,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֥וּף,Hms
,Gatam,גַעְתָם|gatam,M,"Gatam (winepress people)","[גַעְתָם]|[gatam]|[Gatam] (winepress people)",גַּעְתָּ֖ם,M
"Gen 36:16 ג: [and] duke Amalek:",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֣וּף,Hms
,Amalek,עֲמָלֵק|amalek,M,"Amalek (I wring)","[עֲמָלֵק]|[amalek]|[Amalek] (I wring)",עֲמָלֵ֑ק,M
"Gen 36:16 ד: these [are] the dukes [that came] of Eliphaz in the land of Edom;",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","[אֵלֶה]|[eleh]|[these] [here]",אֵ֣לֶּה,Hcp
,duke,אַלוּף|aluf,m,guide,[אַלוּפֵ]י|[aluf]ei|[guides],אַלּוּפֵ֤י,Hmp
,Eliphaz,אֱלִיפַז|elifaz,M,"Eliphaz (God me pure gold)","[אֱלִיפַז]|[elifaz]|[Eliphaz] (God me pure gold)",אֱלִיפַז֙,M
,land,אָרֶץ|aretz,b,land,"בְּ[אָרֶץ]|be[aretz]|in [land]",בְּאֶ֣רֶץ,Hbs
,Edom,אֱדוֹם|edom,M,"Edom (make red)","[אֱדוֹם]|[edom]|[Edom] (make red)",אֱד֔וֹם,M
"Gen 36:16 ה: these [were] the sons of Adah.",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","[אֵלֶה]|[eleh]|[these] [here]",אֵ֖לֶּה,Hcp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֥י,Hmp
,Adah,עָדָה|adah,M,"Adah (he adorn)","[עָדָה]׃|[adah]|[Adah] (he adorn)",עָדָֽה׃,M
"Gen 36:17 א: And these [are] the sons of Reuel Esau’s son;",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","וְ[אֵלֶה]|ve[eleh]|and [these] [here]",וְאֵ֗לֶּה,Hcp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֤י,Hmp
,Reuel,רְעוּאֵל|reuel,M,"Reuel (feed you all God)","[רְעוּאֵל]|[reuel]|[Reuel] (feed you all God)",רְעוּאֵל֙,M
,son,בֵּן|ben,m,son,[בֵּן]־|[ben]|[son],בֶּן־,Hms
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֔ו,M
"Gen 36:17 ב: duke Nahath,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֥וּף,Hms
,Nahath,נַחַת|nachat,M,"Nahath (he go down)","[נַחַת]|[nachat]|[Nahath] (he go down)",נַ֨חַת֙,M
"Gen 36:17 ג: duke Zerah,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֣וּף,Hms
,Zerah,זֶרַח|zerach,M,"Zerah (rise you)","[זֶרַח]|[zerach]|[Zerah] (rise you)",זֶ֔רַח,M
"Gen 36:17 ד: duke Shammah,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֥וּף,Hms
,Shammah,שַׁמָה|shamah,M,"Shammah (he desolate)","[שַׁמָה]|[shamah]|[Shammah] (he desolate)",שַׁמָּ֖ה,M
"Gen 36:17 ה: duke Mizzah:",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֣וּף,Hms
,Mizzah,מִזָה|mizah,M,"Mizzah (from trembling)","[מִזָה]|[mizah]|[Mizzah] (from trembling)",מִזָּ֑ה,M
"Gen 36:17 ו: these [are] the dukes [that came] of Reuel in the land of Edom;",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","[אֵלֶה]|[eleh]|[these] [here]",אֵ֣לֶּה,Hcp
,duke,אַלוּף|aluf,m,guide,[אַלוּפֵ]י|[aluf]ei|[guides],אַלּוּפֵ֤י,Hmp
,Reuel,רְעוּאֵל|reuel,M,"Reuel (feed you all God)","[רְעוּאֵל]|[reuel]|[Reuel] (feed you all God)",רְעוּאֵל֙,M
,land,אָרֶץ|aretz,b,land,"בְּ[אָרֶץ]|be[aretz]|in [land]",בְּאֶ֣רֶץ,Hbs
,Edom,אֱדוֹם|edom,M,"Edom (make red)","[אֱדוֹם]|[edom]|[Edom] (make red)",אֱד֔וֹם,M
"Gen 36:17 ז: these [are] the sons of Bashemath Esau’s wife.",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","[אֵלֶה]|[eleh]|[these] [here]",אֵ֕לֶּה,Hcp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֥י,Hmp
,Bashemath,בֶּשֶׂמַת|besemat,M,"Basemath (a sweet spice)","[בֶּשֶׂמַת]|[besemat]|[Basemath] (a sweet spice)",בָשְׂמַ֖ת,M
,wife,אִשָׁה|ishah,f,woman,[אִשַׁ]ת|[isha]t|[woman],אֵ֥שֶׁת,Hfs
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]׃|[esav]|[Esau] (doing hair)",עֵשָֽׂו׃,M
"Gen 36:18 א: And these [are] the sons of Aholibamah Esau’s wife;",,,,,,,,
,these,אֵלֶה|eleh,c,"these here","וְ[אֵלֶה]|ve[eleh]|and [these] [here]",וְאֵ֗לֶּה,Hcp
,son,בֵּן|ben,m,son,[בֵּנֵ]י|[ben]ei|[sons],בְּנֵ֤י,Hmp
,Aholibamah,אָהֳלִיבָּמָה|ahalibamah,M,"Oholibamah (reflect light me high place)","[אָהֳלִיבָּמָה]|[ahalibamah]|[Oholibamah] (reflect light me high place)",אָהֳלִֽיבָמָה֙,M
,wife,אִשָׁה|ishah,f,woman,[אִשַׁ]ת|[isha]t|[woman],אֵ֣שֶׁת,Hfs
,Esau,עֵשָׂו|esav,M,"Esau (doing hair)","[עֵשָׂו]|[esav]|[Esau] (doing hair)",עֵשָׂ֔ו,M
"Gen 36:18 ב: duke Jeush,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֥וּף,Hms
,Jeush,יְעוּשׁ|yeush,M,"Jeush (he be given aid)","[יְעוּשׁ]|[yeush]|[Jeush] (he be given aid)",יְע֛וּשׁ,M
"Gen 36:18 ג: duke Jaalam,",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֥וּף,Hms
,Jaalam,יַעְלָם|yalam,M,"Jaalam (he be hidden)","[יַעְלָם]|[yalam]|[Jaalam] (he be hidden)",יַעְלָ֖ם,M
"Gen 36:18 ד: duke Korah:",,,,,,,,
,duke,אַלוּף|aluf,m,guide,[אַלוּף]|[aluf]|[guide],אַלּ֣וּף,Hms
,Korah,קֹרַח|korach,M,"Korah (be made bald)","[קֹרַח]|[korach]|[Korah] (be made bald)",קֹ֑רַח,M
"Gen 36:18 ה: these [were] the dukes [that came] of Aholibamah",,,,,,,,
